STOP_ID,STOP_NAME,BENCHES,SHELTERS,BIKERACKS,TRASHCANS,LATITUDE,LONGITUDE
2389,Cameron/Broadmoor,True,True,False,True,30.311881120000002,-97.70636075
2390,Cameron/Corona,True,True,False,True,30.31318468,-97.70467900999999
2392,5913 Cameron/Briarcliff,False,False,False,False,30.31712641,-97.69967941
2393,Briarcliff/Nassau,False,False,False,True,30.31654352,-97.69780715
2394,1503 Briarcliff/Belfast,False,False,False,True,30.31490642,-97.69436184
2396,1941 Gaston Place/Wellington,True,True,False,True,30.31241588,-97.68864570999999
2397,6210 North Hampton/Haney,True,False,False,True,30.31283636,-97.68374909
2398,6311 North Hampton/Bristol,True,True,False,True,30.313627070000003,-97.68179537
2399,6801 Northeast/Lehigh,True,True,False,True,30.31765665,-97.6806611
2400,Loyola/Northeast,True,False,False,True,30.31839881,-97.67973481
2402,2705 Loyola/Willamette,False,False,False,False,30.31560463,-97.67470299
2403,2803 Loyola/Tulsa,True,True,False,False,30.31418852,-97.67334801999999
2404,3115 Loyola/Tampa Cove,False,False,False,False,30.3120473,-97.67037668
2406,5007 Loyola/Greensboro,False,False,False,False,30.30653432,-97.66544391000001
2407,5213 Loyola/Bridgewater,False,False,False,False,30.30469867,-97.66410864000001
2410,6725 Loyola/Sandshof,True,True,False,True,30.2986467,-97.64518095
2416,Colony Park NB (Loyola/Cielo Vista),False,False,False,True,30.297576,-97.641351
2419,Northland/Marilyn,True,False,False,True,30.33454556,-97.75183151
2421,Allandale/Shoalwood,True,False,False,True,30.335150000000002,-97.7431
2422,2100 Allandale/Burnet,False,False,False,False,30.33454037,-97.7394879
2423,1601 Koenig/Arroyo Seco,True,False,False,False,30.33240236,-97.73492209
2424,1317 Koenig/Woodrow,True,False,False,True,30.33062993,-97.73122532000001
2425,1205 Koenig/Grover,True,False,False,True,30.32987082,-97.72964069000001
2427,Koenig/Guadalupe SW Corner,True,False,False,True,30.32348777,-97.72402122
2428,122 Koenig/Link,False,False,False,True,30.3224157,-97.72004731
2432,1101 Camino La Costa/La Posada,True,True,False,True,30.32408062,-97.69854946
2433,Camino La Costa/Atkinson,True,True,False,True,30.324264,-97.69535506
2436,7605 Cameron/Anderson,True,False,False,True,30.33146309,-97.68698556
2439,1476 Rutherford/Cameron,True,True,False,True,30.33794,-97.68431
2441,1601 Rutherford/Cameron,False,False,False,True,30.336450000000003,-97.68178
2443,1823 Centre Creek/Cross Park,True,False,False,True,30.336404,-97.67649300000001
2451,1706 Centre Creek/Cross Park,True,False,False,True,30.33623,-97.67771
2455,8004 Cameron/Rutherford,True,True,False,True,30.33555,-97.68456
2456,7606 Cameron/Anderson,True,True,False,True,30.331229999999998,-97.68753
2457,7400 Cameron/Mckie,True,True,False,True,30.32921,-97.69045
2459,1206 Camino La Costa/Grand Canyon,True,False,False,True,30.32428047,-97.69614045
2460,1044 Camino La Costa/Calidad,True,True,False,True,30.32467986,-97.69930461
2465,200 Koenig/Avenue F,True,False,False,True,30.32198047,-97.71837932
2468,1120 Koenig/Grover,False,False,False,False,30.33005442,-97.72972370999999
2469,1316 Koenig/Woodrow,True,False,False,True,30.33090868,-97.73144488
2472,Koenig/Burnet NW Corner,False,False,False,False,30.335008000000002,-97.740194
2473,Allandale/Woodview,False,False,False,False,30.33547,-97.74381
2474,2608 Allandale/Cary,False,False,False,False,30.33552,-97.74692
2475,Northland/Bullard,False,False,False,False,30.33456,-97.75026000000001
2476,Northland/Balcones,True,False,False,True,30.337707400000003,-97.75674966999999
2478,1901 Blue Meadow/Bluff Springs,True,False,False,True,30.1834264,-97.7686295
2482,6805 Meadow Lake/Bucks Run,True,False,False,True,30.179042369999998,-97.75308316
2483,6601 Meadow Lake/William Cannon,True,False,False,True,30.18070802,-97.75027765
2489,Stassney/Spoke,False,False,False,True,30.19353403,-97.75551956
2490,2006 Stassney/Ponciana,False,False,False,True,30.19494247,-97.75786516000001
2491,1706 Stassney/Ih 35,True,True,False,True,30.19743666,-97.76164356
2493,3107 Red River/32Nd,True,True,False,True,30.290665240000003,-97.72711206000001
2497,2005 Stassney/Ponciana,False,False,False,False,30.19503236,-97.75829704
2499,2433 Stassney/Palo Blanco,False,False,False,False,30.193567820000002,-97.74983646
2504,6608 Meadow Lake/William Cannon,False,False,False,True,30.18061835,-97.75050445000001
2505,6806 Meadow Lake/Bucks Run,True,False,False,False,30.179146619999997,-97.75323083
2507,4412 Blue Meadow/Deep Circle,True,False,False,True,30.179722390000002,-97.75843273999999
2508,2418 Blue Meadow/Bitteroot,False,False,False,True,30.18039959,-97.76115229999999
2511,1900 Blue Meadow/Bluff Springs,True,False,False,True,30.183657609999997,-97.76876469
2522,311 Martin Luther King/San Jacinto,False,False,False,False,30.280007190000003,-97.73633768
2530,Rundberg/Parkfield,True,False,False,True,30.36768,-97.70662
2534,Quail Valley/Quail Hutch,False,False,False,False,30.37788,-97.70795
2535,1612 Mearns Meadow/Quail Valley,False,False,False,False,30.37889,-97.70653
2536,1720 Mearns Meadow/Robinwood,False,False,False,False,30.38059,-97.70824
2537,1906 Mearns Meadow/Little Pebble,False,False,False,False,30.38301,-97.71094
2539,10623 Metric/Denton,False,False,False,False,30.38596524,-97.71182834999999
2540,11001 Metric/Kramer,True,False,False,True,30.389321929999998,-97.70995555
2541,11301 Metric/Braker,True,True,False,True,30.392760640000002,-97.70786763000001
2544,12195 Metric/Cedar Bend,False,False,False,True,30.4081109,-97.69689457
2545,12301 Lamplight Village/Metric,False,False,False,False,30.41110625,-97.69567184
2564,12460 Lamplight Village/Alderbrook,True,False,False,True,30.415114459999998,-97.69650041
2566,Lamplight Village/Metric NW Corner,False,False,False,False,30.410849889999998,-97.69573449
2567,12166 Metric/Cedar Bend,True,True,False,True,30.40777948,-97.69727895999999
2568,11510 Metric/Stonehollow,True,True,False,True,30.39488041,-97.70682216
2569,11212 Metric/Braker,True,True,False,True,30.39179545,-97.70878486
2572,Metric/Boyer,False,False,False,False,30.3836,-97.71303999999999
2573,1907 Mearns Meadow/Little Pebble,False,False,False,False,30.38291,-97.7111
2575,1611 Mearns Meadow/Quail Valley,False,False,False,False,30.37867,-97.70659
2578,1601 Rutland/Mountain Quail,False,False,False,False,30.371209070000003,-97.70967761
2581,1129 Rundberg/Quail Wood,False,False,False,False,30.366365029999997,-97.7040705
2582,Rundberg/Collinfield,True,True,False,True,30.365154,-97.70151299999999
2583,831 Rundberg/Lamar (Near Side),False,False,False,True,30.3637,-97.69848
2585,Rundberg/Slayton,False,False,False,False,30.36156938,-97.69454148
2595,6600 Silvermine/Sh 71,False,False,False,False,30.24658732,-97.88860734
2605,517 Lavaca/6Th,False,False,False,False,30.26861341,-97.74511369
2606,Austin History Center Station (NB),True,True,True,False,30.270419999999998,-97.74444
2607,Lavaca/10Th,False,False,False,False,30.272280570000003,-97.74377256000001
2611,Austin History Center Station (SB),True,True,True,True,30.27105714,-97.74565503
2612,500 Guadalupe/5Th,True,True,False,True,30.268252790000002,-97.74668997
2613,Guadalupe/4Th,True,True,False,True,30.267331,-97.747037
